time,type,traffic_flow
176.2,TCP,52672
176.2,UDP,168
176.3,TCP,7907
176.4,TCP,3359
176.5,TCP,5162
176.6,TCP,2472
176.7,TCP,3639
176.8,TCP,5718
176.9,TCP,207936
177.0,TCP,6270
177.1,TCP,1923
177.2,TCP,2362
177.3,TCP,1875
177.4,TCP,3295
177.5,TCP,291978
177.6,TCP,872907
177.7,TCP,924556
177.8,TCP,876159
177.9,TCP,793950
178.0,TCP,747610
178.1,TCP,945107
178.2,TCP,940369
178.3,TCP,1024945
178.4,TCP,976735
178.5,TCP,922185
178.6,TCP,1056677
178.7,TCP,860816
178.8,TCP,843279
178.9,TCP,1099911
179.0,TCP,1197875
179.1,TCP,1194096
179.2,TCP,1125479
179.3,TCP,1186681
179.4,TCP,1174224
179.5,TCP,1213757
179.6,TCP,1140379
179.7,TCP,1138322
179.8,TCP,250784
179.9,TCP,356613
180.0,TCP,1202373
180.1,TCP,1142051
180.2,TCP,1146132
180.3,TCP,944223
180.4,TCP,1181605
180.5,TCP,1022227
180.6,TCP,1108506
180.7,TCP,1120701
180.8,TCP,1177784
180.9,TCP,1186037
181.0,TCP,809114
181.1,TCP,9498
181.2,TCP,2400
181.3,TCP,5276
181.4,TCP,5201
181.5,TCP,5560
181.6,TCP,87111
181.7,TCP,59540
181.8,TCP,710567
181.9,TCP,991009
182.0,TCP,496331
182.1,TCP,1975
182.2,TCP,54622
182.3,TCP,785999
182.4,TCP,947937
182.5,TCP,1117379
182.6,TCP,1056878
182.7,TCP,1175835
182.8,TCP,1175153
182.9,TCP,1140297
183.0,TCP,986240
183.1,TCP,1032513
183.2,TCP,901012
183.3,TCP,973669
183.4,TCP,788338
183.5,TCP,972913
183.6,TCP,1027587
183.7,TCP,950044
183.8,TCP,905033
183.9,TCP,996069
184.0,TCP,1025832
184.1,TCP,925569
184.2,TCP,941318
184.3,TCP,203260
184.4,TCP,622391
184.5,TCP,827909
184.6,TCP,771765
184.7,TCP,8778
184.8,TCP,1919
184.9,TCP,7291
185.0,TCP,73043
185.1,TCP,6835
185.2,TCP,27241
185.3,TCP,565029
185.4,TCP,774154
185.5,TCP,555153
185.6,TCP,2360
185.7,TCP,738238
185.8,TCP,498321
185.9,TCP,862413
186.0,TCP,823745
186.1,TCP,652349
186.2,TCP,928668
186.3,TCP,980191
186.4,TCP,851673
186.5,TCP,893397
186.6,TCP,1040947
186.7,TCP,1107705
186.8,TCP,1030991
186.9,TCP,992166
187.0,TCP,1034929
187.1,TCP,1117286
187.2,TCP,1020242
187.3,TCP,928335
187.4,TCP,72673
187.5,TCP,5032
187.6,TCP,3774
187.7,TCP,5811
187.8,TCP,3586
187.9,TCP,39389
188.0,TCP,39938
188.1,TCP,4298
188.2,TCP,128814
188.3,TCP,841035
188.4,TCP,1025125
188.5,TCP,1052090
188.6,TCP,955033
188.7,TCP,808994
188.8,TCP,766995
188.9,TCP,1060565
189.0,TCP,372321
189.1,TCP,67057
189.2,TCP,733431
189.3,TCP,982720
189.4,TCP,990219
189.5,TCP,1051759
189.6,TCP,1099845
189.7,TCP,1087589
189.8,TCP,945551
189.9,TCP,1220994
190.0,TCP,1060661
190.1,TCP,834076
190.2,TCP,5247
190.3,TCP,2669
190.4,TCP,70325
190.5,TCP,779296
190.6,TCP,1076001
190.7,TCP,948623
190.8,TCP,6437
190.9,TCP,4230
191.0,TCP,5034
191.1,TCP,3816
191.2,TCP,4464
191.3,TCP,163407
191.4,TCP,51501
191.5,TCP,7662
191.6,TCP,293457
191.7,TCP,874591
191.8,TCP,1096961
191.9,TCP,1040816
192.0,TCP,1092707
192.1,TCP,988470
192.2,TCP,968341
192.3,TCP,1152737
192.4,TCP,1154174
192.5,TCP,1251435
192.6,TCP,1241785
192.7,TCP,1228617
192.8,TCP,1227014
192.9,TCP,791564
193.0,TCP,4545
193.1,TCP,140814
193.2,TCP,760631
193.3,TCP,1192612
193.4,TCP,1177482
193.5,TCP,1186093
193.6,TCP,1301705
193.7,TCP,1138188
193.8,TCP,793756
193.9,TCP,487367
194.0,TCP,6050
194.1,TCP,2506
194.2,TCP,4830
194.3,TCP,3743
194.4,TCP,3522
194.5,TCP,333215
194.6,TCP,3702
194.7,TCP,2494
194.8,TCP,428107
194.9,TCP,895617
195.0,TCP,781017
195.1,TCP,1043586
195.2,TCP,1226101
195.3,TCP,977346
195.4,TCP,855227
195.5,TCP,914966
195.6,TCP,1152145
195.7,TCP,1080211
195.8,TCP,1062272
195.9,TCP,1154491
196.0,TCP,598408
196.1,TCP,15954
196.2,TCP,513511
196.3,TCP,921774
196.4,TCP,910669
196.5,TCP,995246
196.6,TCP,976303
196.7,TCP,1151669
196.8,TCP,1252157
196.9,TCP,1093568
197.0,TCP,1242295
197.1,TCP,1187948
197.2,TCP,1020097
197.3,TCP,614830
197.4,TCP,2653
197.5,TCP,1877
197.6,TCP,2418
197.7,TCP,176452
197.8,TCP,877517
197.9,TCP,147917
198.0,TCP,1019461
198.1,TCP,23983
198.2,TCP,2023
198.3,TCP,2360
198.4,TCP,833383
198.5,TCP,290289
198.6,TCP,3243
198.7,TCP,1869
198.8,TCP,331374
198.9,TCP,795698
199.0,TCP,2348
199.1,TCP,3225
199.2,TCP,1847
199.3,TCP,444796
199.4,TCP,678713
199.5,TCP,1859
199.6,TCP,329577
199.7,TCP,595494
199.8,TCP,1853
199.9,TCP,2408
200.0,TCP,1869
200.1,TCP,3257
200.2,TCP,1949
200.3,TCP,1676
200.4,TCP,1871
200.5,TCP,3329
200.6,TCP,1748
200.7,TCP,1857
200.8,TCP,3199
200.9,TCP,1933
201.0,TCP,2382
201.1,TCP,1917
201.2,TCP,3193
201.3,TCP,2424
201.4,TCP,1879
201.5,TCP,3179
201.6,TCP,2356
201.7,TCP,3199
201.8,TCP,2452
201.9,TCP,3185
202.0,TCP,2384
202.1,TCP,3275
202.2,TCP,2334
202.3,TCP,3245
202.4,TCP,2334
202.5,TCP,3197
202.6,TCP,1782
202.7,TCP,3273
202.8,TCP,2386
202.9,TCP,3275
203.0,TCP,2260
203.1,TCP,2683
203.2,TCP,2270
203.3,TCP,1969
203.6,UDP,188
203.7,TCP,5851
203.8,TCP,2167
205.0,TCP,198
205.3,TCP,66
208.5,TCP,2192
208.6,TCP,5279
208.7,TCP,1393
208.8,TCP,2045
208.9,TCP,1327
209.0,TCP,1079
209.1,TCP,307
209.2,TCP,964
209.4,TCP,4434
210.0,UDP,76
210.1,TCP,4655
210.1,UDP,364
210.2,TCP,2004
211.0,TCP,239
211.0,UDP,76
211.1,TCP,5754
211.1,UDP,125
211.2,TCP,5259
211.4,UDP,174
211.6,TCP,985
211.6,UDP,251
211.7,TCP,6101
211.7,UDP,215
211.8,TCP,2818
211.9,UDP,174
212.1,TCP,543
212.1,UDP,409
213.2,UDP,409
213.4,TCP,4104
213.8,TCP,74
213.8,UDP,152
213.9,TCP,9090
213.9,UDP,492
214.0,TCP,10536
214.0,UDP,492
214.1,TCP,173650
214.2,TCP,414696
214.3,TCP,739548
214.4,TCP,880215
214.5,TCP,386012
214.6,TCP,642482
214.7,TCP,657967
214.8,TCP,761482
214.9,TCP,226466
215.0,TCP,117552
215.1,TCP,474740
215.2,TCP,160920
215.3,TCP,320330
215.3,UDP,409
215.4,TCP,374651
215.5,TCP,195730
215.6,TCP,107292
215.7,TCP,519230
215.9,TCP,284280
215.9,UDP,212
216.0,TCP,276624
216.0,UDP,214
216.1,TCP,275140
216.2,TCP,16384
216.3,TCP,309122
216.4,TCP,155630
216.5,TCP,96082
216.6,TCP,268773
216.7,TCP,248017
216.8,TCP,257314
216.9,TCP,96711
217.0,TCP,286929
217.0,UDP,222
217.2,TCP,277104
217.2,UDP,364
217.3,TCP,323553
217.5,TCP,302626
217.6,TCP,345428
217.6,UDP,84
217.7,TCP,401972
217.7,UDP,116
217.8,TCP,125466
217.9,TCP,483084
218.0,TCP,54
218.1,TCP,97546
218.2,TCP,2152
218.4,TCP,17602
218.5,TCP,143586
218.6,TCP,66
218.7,TCP,173241
218.7,UDP,186
218.8,TCP,145296
218.9,TCP,270176
219.0,TCP,268032
219.1,TCP,222379
219.1,UDP,409
219.3,TCP,10043
219.4,TCP,2235
219.5,TCP,887
219.6,TCP,9947
220.5,TCP,463
220.6,TCP,108
220.8,TCP,74
220.9,TCP,2221
222.1,TCP,649
223.7,TCP,74
223.7,UDP,245
223.8,TCP,5527
223.9,TCP,54
224.9,TCP,557
225.9,TCP,557
226.9,TCP,306
227.0,TCP,251
227.2,UDP,409
228.0,TCP,557
229.0,TCP,557
230.1,TCP,557
231.1,TCP,557
232.1,TCP,665
233.2,TCP,557
234.5,TCP,556
